"[idKey]","[TduCompanyName]","[RepCompany]","[Product]","[kwh500]","[kwh1000]","[kwh2000]","[Fees/Credits]","[PrePaid]","[TimeOfUse]","[Fixed]","[RateType]","[Renewable]","[TermValue]","[CancelFee]","[Website]","[SpecialTerms]","[TermsURL]","[Promotion]","[PromotionDesc]","[FactsURL]","[EnrollURL]","[PrepaidURL]","[EnrollPhone]","[NewCustomer]","[MinUsageFeesCredits]","[Language]","[Rating]"
"21636","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Discount Power","Prime Value 36","0.0990","0.0950","0.0930","","False","False","1","Fixed","12","36","300.00","https://www.discountpowertx.com","Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4131.","https://www.discountpowertx.com/files/09017518809dd16a.pdf","False","","https://www.discountpowertx.com/files/0901751882b50cad.pdf","https://www.discountpowertx.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4131&fromLP=ptc","","(855) 265-9153","TRUE","FALSE","English","2"
"21637","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Discount Power","Prime Value 36","0.0990","0.0950","0.0930","","False","False","1","Fixed","12","36","300.00","https://www.discountpowertx.com","Facturacion electronica y pago automatico con targeta de credito / targeta de debito o cuenta bancaria. Esta oferta es solo para nuevos clientes que se inscriban a traves de Power to Choose o utilizando el codigo de promocion especial; Codigo de promocion necesario: WQ4131.","https://www.discountpowertx.com/files/09017518809dd16b.pdf","False","","https://www.discountpowertx.com/files/0901751882b50cae.pdf","https://www.discountpowertx.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4131&fromLP=ptc","","(855) 265-9153","TRUE","FALSE","Spanish","2"
"21784","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","Discount Power","Value Plus 24","0.1010","0.0970","0.0950","","False","False","1","Fixed","12","24","200.00","https://www.discountpowertx.com","Electronic Billing and auto payment via bank draft, credit card, or debit card available. This offer is for new customers only. Enroll through Power to Choose or by using special promo code; Promo Code Required: WQ4131.","https://www.discountpowertx.com/files/09017518809dd16a.pdf","False","","https://www.discountpowertx.com//files/0901751882b50d6b.pdf","https://www.discountpowertx.com/resources/public/oe/zipcode.jsp?txtPromocode=WQ4131&fromLP=ptc","","(855) 265-9153","TRUE","FALSE","English","2"
"21840","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CHAMPION ENERGY SERVICES LLC","Champ Saver-6","0.1080","0.1040","0.1020","","False","False","1","Fixed","16","6","150.00","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl6","","https://www.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_050118.pdf","False","","https://docs.championenergyservices.com/ExternalDocs?planname=PN2390&state=TX&language=EN","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose","","(877) 653-5090","FALSE","FALSE","English","4"
"21841","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CHAMPION ENERGY SERVICES LLC","Champ Saver-6","0.1080","0.1040","0.1020","","False","False","1","Fixed","16","6","150.00","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl6","","https://www.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_Spanish_050118.pdf","False","","https://docs.championenergyservices.com/ExternalDocs?planname=PN2390&state=TX&language=ES","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose","","(877) 653-5090","FALSE","FALSE","Spanish","4"
"21847","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CHAMPION ENERGY SERVICES LLC","Champ Saver-15","0.1080","0.1040","0.1020","","False","False","1","Fixed","16","15","250.00","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose&agentid=ptcl18","","https://www.championenergyservices.com/Portals/0/Documents/FulfillmentDocuments_TX/Residential/TOS/TEXAS_TOS_Spanish_050118.pdf","False","","https://docs.championenergyservices.com/ExternalDocs?planname=PN2392&state=TX&language=ES","https://www.championenergyservices.com/Residential/Sign-Up?promo=powertochoose","","(877) 653-5090","FALSE","FALSE","Spanish","4"
"21859","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CONSTELLATION NEWENERGY INC","36 Month","0.1190","0.1150","0.1130","","False","False","1","Fixed","15","36","99.00","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html","","https://www.constellation.com/bin/residential/Terms_TX?versionNum=01HEQ","False","","https://www.constellation.com/bin/residential/Terms_TX?versionNum=02048","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html","","(855) 797-8465","FALSE","FALSE","English","3"
"21860","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CONSTELLATION NEWENERGY INC","36 Month","0.1190","0.1150","0.1130","","False","False","1","Fixed","15","36","99.00","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html","","https://signup.startexpower.constellation.com/Contract/01HEQ.pdf/?language=ES","False","","https://signup.startexpower.constellation.com/Contract/02048.pdf/?language=ES","https://www.constellation.com/content/constellation/en/campaigns/powertochoose.html","","(855) 797-8465","FALSE","FALSE","Spanish","3"
"21879","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Live Brighter 5","0.0890","0.0800","0.0750","","False","False","1","Fixed","15","5","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/wc24?utm_source=BD&utm_medium=PTC","Take advantage of a competitive energy rate and enjoy 5 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDCRXXX4994_ENG_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-5-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","English","3"
"21880","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Live Brighter 5","0.0890","0.0800","0.0750","","False","False","1","Fixed","15","5","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/wc24?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDCRXXX4994_SPA_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-5-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","Spanish","3"
"21934","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","ENTRUST ENERGY INC","Entrust 12","0.1150","0.1060","0.1010","","False","False","1","Fixed","17","12","150.00","http://www.entrustenergy.com","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.English_f0330e00-2b97-424c-b02e-4e55a019cf4c.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN2F12D0DG016_20200921_ENG_f109d167-3274-4fa3-a2af-ba4d2fbe9711.pdf","http://www.entrustenergy.com/power-to-choose","","(800) 871-8100","TRUE","FALSE","English","2"
"21936","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","ENTRUST ENERGY INC","Entrust 3","0.1020","0.0930","0.0880","","False","False","1","Fixed","17","3","150.00","http://www.entrustenergy.com","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.English_af6955f2-6aed-4abc-b8b1-2bbcd3c24103.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN2F03D0DG016_20200921_ENG_4efeb658-ab2d-4a7c-8f18-ae80cf54ef6e.pdf","http://www.entrustenergy.com/power-to-choose","","(800) 871-8100","TRUE","FALSE","English","2"
"21984","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CHARIOT ENERGY","Chariot Choice 6","0.0870","0.0830","0.0810","","False","False","1","Fixed","100","6","49.00","https://chariotenergy.com/","Regístrese hoy y reciba 100% energía renovable y limpia sin remordimientos a precios competitivos en comparación con la energía tradicional. Estamos comprometidos a proporcionar a nuestros clientes transparencia, simplicidad y energía limpia respaldados por una experiencia de cliente de clase mundial.","https://signup.chariotenergy.com/Home/TOS?productId=28565&ver=spanish","False","","https://signup.chariotenergy.com/Home/EFl?productId=28565&ver=spanish","https://signup.chariotenergy.com/Home/index?ProductCode=RN06000031&Promo=PTC","","(855) 524-2746","FALSE","FALSE","Spanish","4"
"21947","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","ENTRUST ENERGY INC","Plan de Tarifa Fija Entrust 12","0.1150","0.1060","0.1010","","False","False","1","Fixed","17","12","150.00","http://www.entrustenergy.com","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.Spanish_b94a9acb-715f-4a8f-aae4-30c9dbcc3f1e.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN2F12D0DG016_20200921_SPA_1ece15fe-d9b6-46db-922a-7f9ddf57089e.pdf","http://www.entrustenergy.com/power-to-choose","","(800) 871-8100","TRUE","FALSE","Spanish","2"
"21959","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER OF TEXAS HOLDINGS INC","Plan de Tarifa Fija Power of Texas 6","0.1110","0.1020","0.0970","","False","False","1","Fixed","24","6","150.00","http://www.poweroftexas.com","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.Spanish_7f496f7b-b335-4792-9dff-89f6db2232a6.pdf","False","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN2F06D0DG016_20200921_SPA_a55052a0-b0c7-4e65-ab07-045c6993e132.pdf","http://www.poweroftexas.com/powertochoose","","(888) 500-8348","TRUE","FALSE","Spanish","1"
"21960","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER OF TEXAS HOLDINGS INC","Plan de Tarifa Fija Power of Texas 12","0.1110","0.1020","0.0970","","False","False","1","Fixed","24","12","150.00","http://www.poweroftexas.com","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.Spanish_b5569018-92fd-4ab0-9f19-9502ce150943.pdf","False","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN2F12D0DG016_20200921_SPA_0cc33603-7a0e-4826-a33e-2eaca14e8e32.pdf","http://www.poweroftexas.com/powertochoose","","(888) 500-8348","TRUE","FALSE","Spanish","1"
"21961","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER OF TEXAS HOLDINGS INC","Plan de Tarifa Fija Power of Texas 3","0.1150","0.1060","0.1010","","False","False","1","Fixed","24","3","150.00","http://www.poweroftexas.com","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.Spanish_1b19ae5a-6312-473c-95a9-49354d67d6c1.pdf","False","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN2F03D0DG016_20200921_SPA_aa2ce4be-8a05-4042-8839-45c349a9210c.pdf","http://www.poweroftexas.com/powertochoose","","(888) 500-8348","TRUE","FALSE","Spanish","1"
"21975","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","CHARIOT ENERGY","Chariot Choice 6","0.0870","0.0830","0.0810","","False","False","1","Fixed","100","6","49.00","https://chariotenergy.com/","Sign-up today and receive regret-free 100% clean renewable energy at prices competitive to traditional power.  We’re committed to providing our customers transparency, simplicity and clean energy backed by world class customer experience.","https://signup.chariotenergy.com/Home/TOS?productId=28565","False","","https://signup.chariotenergy.com/Home/EFl?productId=28565","https://signup.chariotenergy.com/Home/index?ProductCode=RN06000031&Promo=PTC","","(855) 524-2746","FALSE","FALSE","English","4"
"21977","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free  e-Plus 60 Choice","0.1060","0.1010","0.0990","","False","False","1","Fixed","100","60","300.00","https://www.greenmountainenergy.com","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751881a3001b.pdf","False","","https://signup.greenmountain.com/files/090175188171585f.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12_ES","","(844) 854-2260","FALSE","FALSE","Spanish","4"
"21949","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","ENTRUST ENERGY INC","Plan de Tarifa Fija Entrust 3","0.1020","0.0930","0.0880","","False","False","1","Fixed","17","3","150.00","http://www.entrustenergy.com","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCTMARKETING/Entrust.TOS.06132019.Spanish_1fdf74d5-4cc6-4e46-abfb-5be4092487f0.pdf","False","","https://s3-us-west-2.amazonaws.com/ironhide.operations/PRODUCT/TXN2F03D0DG016_20200921_SPA_20c3dab4-43d0-4110-99a8-80e2f6a323e2.pdf","http://www.entrustenergy.com/power-to-choose","","(800) 871-8100","TRUE","FALSE","Spanish","2"
"21941","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER OF TEXAS HOLDINGS INC","Power of Texas 6","0.1110","0.1020","0.0970","","False","False","1","Fixed","24","6","150.00","http://www.poweroftexas.com","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_6b1030e7-a4e2-42a3-aaaf-a905e18c032b.pdf","False","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN2F06D0DG016_20200921_ENG_ab16e7b6-3ed7-4080-ab33-0654262596b7.pdf","http://www.poweroftexas.com/powertochoose","","(888) 500-8348","TRUE","FALSE","English","1"
"21943","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER OF TEXAS HOLDINGS INC","Power of Texas 12","0.1110","0.1020","0.0970","","False","False","1","Fixed","24","12","150.00","http://www.poweroftexas.com","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_a90dce87-1149-4376-90cc-7f9a826bed42.pdf","False","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN2F12D0DG016_20200921_ENG_7f1e0863-c23e-4364-9d22-fb852dda6bfc.pdf","http://www.poweroftexas.com/powertochoose","","(888) 500-8348","TRUE","FALSE","English","1"
"21944","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","POWER OF TEXAS HOLDINGS INC","Power of Texas 3","0.1150","0.1060","0.1010","","False","False","1","Fixed","24","3","150.00","http://www.poweroftexas.com","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCTMARKETING/POTX.TOS.06132019.English_1ad39f79-6cf0-4817-a765-c156207a20e7.pdf","False","","https://s3-us-west-2.amazonaws.com/potx-ironhide.operations/PRODUCT/POTXN2F03D0DG016_20200921_ENG_eb284fd7-bad0-4152-ad39-fa4d42a62788.pdf","http://www.poweroftexas.com/powertochoose","","(888) 500-8348","TRUE","FALSE","English","1"
"22006","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 12 Choice","0.1220","0.1180","0.1160","
","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com","Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountain.com/files/0901751881a3001a.pdf","False","","https://signup.greenmountain.com/files/090175188224ba91.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12","","(844) 854-2260","FALSE","FALSE","English","4"
"22007","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 12 Choice","0.1220","0.1180","0.1160","
","False","False","1","Fixed","100","12","150.00","https://www.greenmountainenergy.com","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751881a3001b.pdf","False","","https://signup.greenmountain.com/files/090175188224ba92.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12","","(844) 854-2260","FALSE","FALSE","Spanish","4"
"22016","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus Choice","0.1580","0.1530","0.1510","
","False","False","0","Variable","100","0","0.00","https://www.greenmountainenergy.com","Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountain.com/files/0901751881a3001a.pdf","False","","https://signup.greenmountain.com/files/0901751881e90d5d.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM","","(844) 854-2260","FALSE","FALSE","English","4"
"22017","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus Choice","0.1580","0.1530","0.1510","","False","False","0","Variable","100","0","0.00","https://www.greenmountainenergy.com","¡Inscríbete para electricidad 100% Pollution Free hoy mismo! Este plan requiere que te inscribas en facturación Tree Free y Auto Pay en greenmountain.com/myaccount dentro de treinta (30) días de la fecha de inicio de tu servicio. Términos y condiciones adicionales aplican. Ve la página de confirmación de pedido para detalles.","https://signup.greenmountain.com/files/0901751881a3001b.pdf","False","","https://signup.greenmountain.com/files/0901751881e90d5e.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-PlusMTM_ES","","(844) 854-2260","FALSE","FALSE","Spanish","4"
"22012","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","GREEN MOUNTAIN ENERGY COMPANY","Pollution Free e-Plus 60 Choice","0.1060","0.1010","0.0990","","False","False","1","Fixed","100","60","300.00","https://www.greenmountainenergy.com","Sign up for 100% Pollution Free Electricity today! This plan requires you to enroll in Tree Free billing and Auto Pay at greenmountain.com/myaccount within thirty (30) days of your service start date. Additional terms and conditions apply. See order confirmation page for details.","https://signup.greenmountain.com/files/0901751881a3001a.pdf","False","","https://signup.greenmountain.com/files/090175188171585e.pdf","https://www.greenmountainenergy.com/gmec-lnd-tx-ptc/?sid=A3P_PTC_ERCOT_2015APR_PFe-P12","","(844) 854-2260","FALSE","FALSE","English","4"
"22066","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","THINK ENERGY","THINK SIMPLE 18 POWER TO CHOOSE ONLINE EXCLUSIVE","0.1080","0.1040","0.1020","","False","False","1","Fixed","6","18","175.00","https://www.mythinkenergy.com/","THINK CLEAN 18 Online Enrollment Special - NO HIDDEN FEES - NO MONTHLY FEES - NO TIERED USAGE OR OTHER TRICKS - We are BBB rated A+ and a 4-Star Company on TrustPilot. Click History link under star rating to review and compare complaint history.  This online offer is only available for new customers who enroll through the Power to Choose website.","https://www.mythinkenergy.com/signup/PDFTemplates/contract_api/index.php/contract/TC/state/TX/customer_type/RESI/service/Electric/plan_code/FP18","False","","https://www.mythinkenergy.com/signup/includes/eflptc.php?utility=CPE&term=18&ZipCode=77025&promocode=tx2ss4qd","https://www.mythinkenergy.com/?promo=tx2ss4qd","","(888) 531-5047","TRUE","FALSE","Spanish","1"
"22171","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","4CHANGE ENERGY","Power Saver 12","0.1060","0.1010","0.0990","","False","False","1","Fixed","6","12","20 per month remaining","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=powsvb12hae_c&utm_content=powersaver","","https://www.4changeenergy.com/Docs/TOSA_4ChangeEnergy.pdf","False","","https://www.4changeenergy.com/viewpdf.aspx/?Docs/efl_powsvb12hae_c.pdf","https://www.4changeenergy.com/personalized-plans-and-rates/?utm_source=ptc&utm_medium=CENTERP_12&utm_campaign=affiliate&promocode=ptc&tdu=ER_CENTERP&productcode=powsvb12hae_c&utm_content=powersaver","","(844) 840-1066","TRUE","FALSE","English","2"
"22222","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Power-To-Go-Variable","0.1220","0.1080","0.1010","","True","False","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Prepaid electricity with no long-term contract commitment. Monthly base charge $9.99.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP PTG_TOS_ENG_20170418.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRPXX0403_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/power-to-go-mtm-ptc/msid/26550/pid/ptgptc?utm_source=BD&utm_medium=PTC","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=PDS&name=FCP_CNP_PTG_Disclosure_Statement_Eng_20181018.pdf","(888) 676-9883","TRUE","FALSE","English","3"
"22268","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Live Brighter 20","0.1040","0.0950","0.0900","","False","False","1","Fixed","15","20","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Take advantage of a competitive energy rate and enjoy 20 months with a great fixed rate for your electricity. Monthly base charge $4.95. For new customers only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_ENG_2020303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDCRXXX4996_ENG_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-20-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","English","3"
"22269","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","DIRECT ENERGY","Live Brighter 20","0.1040","0.0950","0.0900","","False","False","1","Fixed","15","20","135.00","https://www.directenergy.com/texas/electricity-plans/msid/62/pid/?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $4.95. Sólo para nuevos clientes.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=DE_FIXED_TOS_SPA_20200303.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=FDCRXXX4996_SPA_20201201.PDF","https://www.directenergy.com/texas/electricity-plans/live-brighter-20-ptc/msid/62/pid/?utm_source=BD&utm_medium=PTC","","(855) 629-7634","TRUE","FALSE","Spanish","3"
"22258","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Power-To-Go Green Variable","0.1220","0.1080","0.1010","","True","False","0","Variable","100","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Prepaid electricity with no long-term contract commitment. Monthly base charge $9.99. Available for new customers only. Offer available online only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP PTG_TOS_ENG_20170418.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRPXX0404_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/power-to-go-green-mtm-ptc/msid/26550/pid/ptgptc?utm_source=BD&utm_medium=PTC","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=PDS&name=FCP_CNP_PTG_Disclosure_Statement_Eng_20181018.pdf","(888) 676-9883","TRUE","FALSE","English","3"
"22260","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Power-To-Go Green Variable","0.1220","0.1080","0.1010","","True","False","0","Variable","100","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $9.99. Sólo para nuevos clientes. Sólo disponible en linea.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP PTG_TOS_SPA_20170418.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRPXX0404_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/power-to-go-green-mtm-ptc/msid/26550/pid/ptgptc?utm_source=BD&utm_medium=PTC","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=PDS&name=FCP_CNP_PTG_Disclosure_Statement_Spa_20181018.pdf","(888) 676-9883","TRUE","FALSE","Spanish","3"
"22252","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Power-To-Go Free Weekends","0.1230","0.1130","0.1080","","True","True","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Prepaid electricity with no long-term contract commitment. Monthly base charge $9.99. Available for new customers only. Offer available online only.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP PTG_TOU_ENG_20170418.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRPXT0361_ENG_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/power-to-go-free-weekends-ptc/msid/26550/pid/ptgptc?utm_source=BD&utm_medium=PTC","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=PDS&name=FCP_CNP_PTG_Disclosure_Statement_Eng_20181018.pdf","(888) 676-9883","TRUE","FALSE","English","3"
"22253","CENTERPOINT ENERGY HOUSTON ELECTRIC LLC","FIRST CHOICE POWER ","Power-To-Go Free Weekends","0.1230","0.1130","0.1080","","True","True","0","Variable","15","1","0.00","https://www.firstchoicepower.com/texas/electricity-plans/msid/26550/pid/grid?utm_source=BD&utm_medium=PTC","Precio medio refleja cargo mensual de $9.99. Sólo para nuevos clientes. Sólo disponible en linea.","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=TOS&name=FCP PTG_TOU_SPA_20170418.pdf","False","","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=EFL&name=VFCRPXT0361_SPA_20201201.PDF","https://www.firstchoicepower.com/texas/electricity-plans/power-to-go-free-weekends-ptc/msid/26550/pid/ptgptc?utm_source=BD&utm_medium=PTC","https://refer.directenergy.com/ImageServer/Documents/DocumentName?type=PDS&name=FCP_CNP_PTG_Disclosure_Statement_Spa_20181018.pdf","(888) 676-9883","TRUE","FALSE","Spanish","3"
